Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,YrSold,SaleType,SaleCondition,SalePrice
1015,160,FV,30,3000,Pave,Pave,Reg,Lvl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,612,612,1224,0,2,1,4,2009,New,Partial,173733
1016,160,RM,21,2001,Pave,NA,Reg,Lvl,MeadowV,Norm,Norm,Twnhs,2Story,4,5,1970,1970,546,546,1092,0,3,1,6,2007,WD,Normal,75000
1017,20,C (all),50,9000,Pave,NA,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,2,3,1949,1950,480,0,480,1,1,1,4,2006,WD,Abnorml,35311
1018,20,RL,NA,17140,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,6,1956,1956,1229,0,1229,0,3,1,6,2009,WD,Normal,135000
1019,60,RL,103,13125,Pave,NA,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1991,1991,912,1215,2127,1,4,1,8,2007,WD,Normal,238000
1020,20,RL,87,11029,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,6,8,1958,2002,1414,0,1414,1,3,1,6,2008,WD,Normal,176500
1021,60,RL,70,8462,Pave,NA,IR1,Lvl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1994,1994,936,785,1721,0,3,1,7,2007,WD,Normal,201000
1022,90,RL,67,8777,Pave,NA,Reg,Lvl,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,1272,928,2200,2,4,2,9,2008,WD,Normal,145900
1023,20,RL,65,10237,Pave,NA,Reg,Lvl,Gilbert,RRAn,Norm,1Fam,1Story,6,5,2005,2006,1316,0,1316,0,3,1,6,2006,New,Partial,169990
1024,120,RL,50,8012,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1993,1994,1617,0,1617,1,2,1,5,2008,WD,Normal,193000
1025,20,RL,79,10240,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1980,1980,1686,0,1686,1,3,1,7,2006,WD,Normal,207500
1026,20,RL,NA,15611,Pave,NA,IR1,Lvl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1977,1977,1126,0,1126,0,3,1,6,2008,WD,Abnorml,175000
1027,60,RL,93,11999,Pave,NA,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2004,1234,1140,2374,0,4,1,10,2007,WD,Normal,285000
1028,60,RL,NA,9900,Pave,NA,Reg,Lvl,NWAmes,Feedr,Norm,1Fam,2Story,7,5,1968,1968,1098,880,1978,0,4,1,9,2008,WD,Normal,176000
1029,20,RL,NA,11838,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,1788,0,1788,0,3,1,7,2009,WD,Normal,236500
1030,60,RL,NA,13006,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1997,1997,993,1243,2236,0,4,1,8,2006,WD,Normal,222000
1031,20,RL,73,8925,Pave,NA,IR1,HLS,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,1466,0,1466,0,3,1,7,2009,WD,Normal,201000
1032,20,RL,70,9100,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,925,0,925,0,2,1,5,2009,WD,Normal,117500
1033,20,RL,84,11670,Pave,NA,IR1,Lvl,Somerst,RRNn,Norm,1Fam,1Story,9,5,2006,2006,1905,0,1905,0,3,1,8,2007,WD,Normal,320000
1034,20,RL,63,8487,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,1500,0,1500,0,3,1,6,2009,WD,Normal,190000
1035,20,RL,313,27650,Pave,NA,IR2,HLS,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,2069,0,2069,1,4,1,9,2008,WD,Normal,242000
1036,30,RL,52,5825,Pave,NA,IR1,Lvl,BrkSide,Norm,Norm,1Fam,1Story,4,5,1926,1953,747,0,747,0,1,1,5,2006,WD,Normal,79900
1037,20,RL,67,10083,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2003,2003,1200,0,1200,1,2,1,5,2009,WD,Normal,184900
1038,60,RL,75,9675,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,1113,858,1971,0,3,1,8,2009,WD,Normal,253000
1039,60,RL,73,8760,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,1391,571,1962,0,3,1,7,2006,New,Partial,239799
1040,70,RL,NA,24090,Pave,NA,Reg,Lvl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,1207,1196,2403,0,4,1,10,2010,COD,Normal,244400
1041,90,RL,55,12640,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,1728,0,1728,0,4,2,8,2006,WD,Normal,150900
1042,60,RL,NA,8755,Pave,NA,IR1,Lvl,Gilbert,RRNn,Norm,1Fam,2Story,7,5,1999,1999,1022,1038,2060,1,3,1,8,2009,WD,Normal,214000
1043,90,RL,42,7711,Pave,NA,IR1,Lvl,Edwards,Norm,Norm,Duplex,1Story,4,3,1977,1977,1440,0,1440,2,4,2,8,2007,Oth,Abnorml,150000
1044,90,RL,100,25000,Pave,NA,Reg,Low,Mitchel,Norm,Norm,Duplex,1Story,5,4,1967,1967,1632,0,1632,0,4,2,8,2007,WD,Normal,143000
1045,20,RL,NA,14375,Pave,NA,IR1,Lvl,Timber,Norm,Norm,1Fam,SLvl,6,6,1958,1958,1344,0,1344,0,3,1,7,2009,COD,Abnorml,137500
1046,50,RM,98,8820,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,1188,561,1869,0,2,1,7,2009,WD,Normal,124900
1047,80,RL,70,8163,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,SLvl,5,6,1959,1959,1144,0,1144,1,3,1,6,2006,WD,Normal,143000
1048,20,RL,85,14536,Pave,NA,Reg,Lvl,Timber,Norm,Norm,1Fam,1Story,8,5,2002,2003,1629,0,1629,1,3,1,9,2007,WD,Normal,270000
1049,60,RL,65,14006,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,936,840,1776,0,3,1,7,2006,WD,Normal,192500
1050,20,RL,78,9360,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,7,1972,2006,1381,0,1381,1,3,1,5,2010,WD,Normal,197500
1051,20,RL,60,7200,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,8,1950,2002,864,0,864,1,3,1,5,2007,WD,Normal,129000
1052,20,RH,60,7800,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1965,1965,965,0,965,1,3,1,6,2006,WD,Abnorml,119900
1053,85,RL,60,7200,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,SFoyer,5,8,1972,2003,768,0,768,0,2,1,5,2009,WD,Normal,133900
1054,60,RL,NA,11075,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,1168,800,1968,0,4,1,7,2008,WD,Normal,172000
1055,90,RL,35,9400,Pave,NA,IR1,Lvl,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,980,0,980,0,4,0,4,2006,WD,AdjLand,127500
1056,90,RH,82,7136,Pave,NA,IR1,HLS,Crawfor,Norm,Norm,Duplex,2Story,6,6,1946,1950,979,979,1958,0,4,2,8,2007,WD,Normal,145000
1057,160,RM,24,1300,Pave,NA,Reg,Lvl,Blueste,Norm,Norm,TwnhsE,2Story,6,6,1980,1980,561,668,1229,0,2,1,5,2009,WD,Normal,124000
1058,20,RL,70,7420,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1962,1962,1057,0,1057,0,3,1,6,2007,WD,Normal,132000
1059,20,RL,65,8450,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,1337,0,1337,1,3,1,6,2007,WD,Normal,185000
1060,160,FV,24,2572,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,7,5,1999,1999,696,720,1416,1,3,1,6,2010,WD,Normal,155000
1061,20,RL,50,7207,Pave,NA,IR1,Lvl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1958,2008,858,0,858,1,2,1,4,2010,WD,Normal,116500
1062,60,RL,NA,12227,Pave,NA,IR1,Lvl,NWAmes,PosN,Norm,1Fam,2Story,6,7,1977,1995,1542,1330,2872,1,4,1,11,2008,WD,Normal,272000
1063,160,RL,24,2308,Pave,NA,Reg,Lvl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,804,744,1548,1,3,1,7,2007,WD,Normal,155000
1064,20,RL,122,11923,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2007,2007,1800,0,1800,0,2,1,7,2009,WD,Normal,239000
1065,60,RL,80,11316,Pave,NA,Reg,Lvl,Timber,Norm,Norm,1Fam,2Story,7,5,2002,2003,824,1070,1894,1,4,1,8,2010,WD,Normal,214900
1066,60,RL,65,10237,Pave,NA,Reg,Lvl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,2005,2007,783,701,1484,0,3,1,8,2007,New,Partial,178900
1067,50,RL,130,9600,Pave,NA,IR1,HLS,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,976,332,1308,1,2,1,7,2009,WD,Normal,160000
1068,20,RL,NA,7390,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,1955,1098,0,1098,1,3,1,6,2008,WD,Normal,135000
1069,50,RM,50,5925,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,3,6,1910,1950,600,368,968,0,2,1,6,2009,WD,Abnorml,37900
1070,190,RL,75,10382,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,2fmCon,SLvl,6,5,1958,1958,1095,0,1095,1,2,1,6,2006,ConLD,Normal,140000
1071,50,RL,60,10800,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,1.5Fin,4,4,1949,1950,720,472,1192,0,4,1,6,2006,WD,Abnorml,135000
1072,160,RL,36,2268,Pave,NA,Reg,Lvl,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2004,764,862,1626,0,2,1,6,2009,WD,Normal,173000
1073,120,RL,55,7892,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1979,1979,918,0,918,0,2,1,5,2010,WD,Normal,99500
1074,20,FV,95,11639,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,1428,0,1428,0,3,1,6,2008,New,Partial,182000
1075,70,RL,60,11414,Pave,NA,IR1,Lvl,BrkSide,RRAn,Feedr,1Fam,2Story,7,8,1910,1993,1136,883,2019,0,3,1,8,2009,WD,Normal,167500
1076,160,FV,NA,2651,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2000,2000,673,709,1382,1,3,1,6,2006,WD,Normal,165000
1077,30,RL,51,5900,Pave,NA,IR1,Bnk,BrkSide,Norm,Norm,1Fam,1Story,4,7,1923,1958,869,0,869,0,2,1,4,2006,WD,Normal,85500
1078,120,FV,35,4274,Pave,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,1241,0,1241,1,1,1,4,2007,New,Partial,199900
1079,20,RL,68,9450,Pave,NA,Reg,Bnk,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,894,0,894,0,3,1,5,2007,WD,Abnorml,110000
1080,20,RL,80,8816,Pave,NA,Reg,Lvl,Sawyer,Feedr,Norm,1Fam,1Story,5,6,1963,1963,1121,0,1121,1,3,1,5,2009,WD,Normal,139000
1081,85,RL,NA,12122,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,SFoyer,7,9,1961,2007,999,0,999,1,3,1,6,2008,WD,Normal,178400
1082,60,RL,98,12203,Pave,NA,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,1276,1336,2612,1,4,1,8,2009,WD,Normal,336000
1083,20,RL,43,3182,Pave,NA,Reg,Lvl,Blmngtn,Norm,Norm,1Fam,1Story,7,5,2007,2007,1266,0,1266,0,2,1,6,2008,WD,Normal,159895
1084,60,RL,NA,11250,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,1149,1141,2290,0,4,1,9,2008,WD,Normal,255900
1085,90,RL,75,10125,Pave,NA,Reg,Lvl,Mitchel,Norm,Norm,Duplex,1.5Fin,5,5,1977,1977,1302,432,1734,0,4,2,8,2009,COD,Normal,126000
1086,190,RL,68,10880,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,2fmCon,1Story,5,5,1950,1950,1164,0,1164,1,3,1,5,2008,ConLD,Normal,125000
1087,50,RM,59,5310,Pave,NA,Reg,Lvl,OldTown,Feedr,Norm,1Fam,1.5Fin,6,8,1910,2003,1001,634,1635,0,2,1,5,2006,WD,Normal,117000
1088,20,RL,83,10159,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,1940,0,1940,1,3,1,8,2010,New,Partial,395192
1089,60,RL,NA,12046,Pave,NA,IR1,Lvl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,1118,912,2030,0,4,1,8,2007,WD,Normal,195000
1090,60,FV,65,8125,Pave,NA,Reg,Lvl,Somerst,Norm,Norm,1Fam,2Story,7,5,2006,2006,778,798,1576,0,3,1,6,2006,New,Partial,197000
1091,60,RL,82,9452,Pave,NA,Reg,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1997,1998,1407,985,2392,1,3,1,7,2006,WD,Normal,348000
1092,70,RM,121,17671,Pave,Grvl,Reg,Lvl,OldTown,Artery,Norm,1Fam,2Story,8,9,1882,1986,916,826,1742,0,4,1,8,2009,WD,Normal,168000
1093,60,RL,80,9760,Pave,NA,Reg,Lvl,NAmes,Norm,Norm,1Fam,2Story,6,8,1964,1993,1020,831,1851,0,3,1,7,2007,WD,Normal,187000
1094,60,RL,68,8846,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,6,5,2005,2006,750,750,1500,0,3,1,6,2006,New,Partial,173900
1095,20,RL,96,12456,Pave,NA,Reg,Lvl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2007,1718,0,1718,1,3,1,7,2009,WD,Normal,337500
1096,50,RL,51,4712,Pave,NA,IR1,Lvl,BrkSide,Feedr,Norm,1Fam,1.5Fin,4,7,1946,1950,774,456,1230,1,3,1,5,2006,WD,Abnorml,121600
1097,20,RL,NA,10659,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,1050,0,1050,1,3,1,6,2006,COD,Normal,136500
1098,20,RL,NA,11717,Pave,NA,IR1,Lvl,NWAmes,PosA,Norm,1Fam,1Story,6,6,1970,1970,1442,0,1442,0,2,1,6,2009,WD,Normal,185000
1099,30,RM,60,9786,Pave,NA,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1922,1950,1077,0,1077,0,3,1,6,2006,WD,Normal,91000
1100,20,RL,64,6762,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,1208,0,1208,1,2,1,6,2010,WD,Normal,206000
1101,20,RL,74,10206,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,3,3,1952,1952,944,0,944,0,2,1,4,2009,WD,Normal,82000
1102,30,RL,60,5400,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,6,1920,1950,691,0,691,0,2,1,4,2007,WD,Abnorml,86000
1103,20,RL,75,11957,Pave,NA,IR1,Lvl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,1574,0,1574,0,3,1,7,2008,WD,Normal,232000
1104,90,RL,NA,11500,Pave,NA,IR1,Lvl,NWAmes,Feedr,RRAn,Duplex,1Story,5,6,1976,1976,1680,0,1680,0,4,2,8,2007,WD,Normal,136905
1105,120,RL,43,3182,Pave,NA,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,1504,0,1504,0,1,1,7,2009,WD,Normal,181000
1106,80,RL,65,8385,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,SLvl,5,8,1977,1977,985,0,985,0,3,1,6,2008,WD,Normal,149900
1107,20,RL,NA,12155,Pave,NA,IR3,Lvl,NAmes,PosN,Norm,1Fam,1Story,6,3,1970,1970,1657,0,1657,0,3,1,7,2007,WD,Normal,163500
1108,160,RM,21,2217,Pave,NA,Reg,Lvl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,546,546,1092,0,3,1,6,2009,WD,Normal,88000
1109,20,RL,43,12118,Pave,NA,IR1,Lvl,Mitchel,Norm,Norm,1Fam,1Story,7,5,2004,2005,1710,0,1710,0,3,1,7,2009,WD,Normal,240000
1110,50,RL,60,6000,Pave,NA,Reg,Lvl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1926,1950,1008,0,1522,0,4,1,7,2006,WD,Normal,102000
1111,50,RL,115,21286,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1.5Fin,5,5,1948,1950,720,551,1271,0,4,1,7,2008,WD,Normal,135000
1112,90,RL,75,9825,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,Duplex,1Story,5,5,1965,1965,1664,0,1664,0,4,2,8,2010,WD,Normal,100000
1113,70,RL,55,10592,Pave,NA,Reg,Lvl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1923,1996,900,602,1502,0,3,1,7,2007,WD,Normal,165000
1114,30,RM,60,7200,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,5,4,1910,2006,1022,0,1022,1,2,1,4,2009,WD,Normal,85000
1115,20,RL,60,11664,Pave,NA,Reg,Lvl,NAmes,Artery,Norm,1Fam,1Story,6,5,1948,1950,1082,0,1082,0,2,1,5,2007,WD,Normal,119200
1116,60,RL,70,8400,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,8,6,2001,2001,810,855,1665,1,3,1,6,2009,WD,Normal,227000
1117,20,RL,73,11883,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1996,1996,1504,0,1504,1,3,1,6,2009,WD,Normal,203000
1118,120,RL,NA,5814,Pave,NA,IR1,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1984,1984,1360,0,1360,1,1,1,4,2009,COD,Abnorml,187500
1119,80,RL,NA,10784,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1991,1992,802,670,1472,0,3,1,7,2007,WD,Normal,160000
1120,120,RL,43,3013,Pave,NA,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,1506,0,1506,0,2,1,6,2006,WD,Normal,213490
1121,20,RL,60,7024,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,5,2005,2005,1132,0,1132,1,2,1,5,2008,WD,Normal,176000
1122,20,RL,64,7406,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,1220,0,1220,1,2,1,6,2006,New,Partial,194000
1123,50,RM,52,9439,Pave,NA,Reg,Lvl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,912,336,1248,0,2,1,6,2007,WD,Normal,87000
1124,120,RL,43,3182,Pave,NA,Reg,Lvl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,1504,0,1504,0,2,1,7,2008,WD,Normal,191000
1125,20,RL,NA,15498,Pave,NA,IR1,Lvl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,2898,0,2898,1,2,1,10,2008,COD,Abnorml,287000
1126,20,RL,70,7700,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1972,1972,882,0,882,1,3,1,5,2007,WD,Normal,112500
1127,20,RL,73,9300,Pave,NA,Reg,Lvl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1960,1960,1264,0,1264,1,3,1,6,2010,WD,Normal,167500
1128,20,RL,71,9520,Pave,NA,IR1,HLS,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2008,1646,0,1646,1,3,1,7,2008,New,Partial,293077
1129,50,RL,79,9492,Pave,NA,Reg,Lvl,NAmes,Artery,Norm,1Fam,1.5Fin,5,5,1941,1950,968,408,1376,1,3,1,6,2007,WD,Normal,105000
1130,160,RM,21,1680,Pave,NA,Reg,Lvl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,672,546,1218,0,3,1,7,2006,WD,Normal,118000
1131,190,RH,NA,7082,Pave,NA,Reg,Lvl,SWISU,Norm,Norm,2fmCon,2Story,5,8,1916,1995,948,980,1928,0,5,2,10,2006,WD,Normal,160000
1132,75,RL,102,15863,Pave,NA,Reg,Lvl,SWISU,Norm,Norm,1Fam,2.5Fin,7,3,1920,1970,1687,998,3082,1,5,1,12,2009,WD,Normal,197000
1133,60,RL,NA,14541,Pave,NA,IR1,Lvl,NoRidge,Norm,Norm,1Fam,2Story,8,7,1993,1993,1352,1168,2520,1,5,1,10,2006,WD,Abnorml,310000
1134,20,RL,NA,8125,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,1654,0,1654,1,3,1,6,2006,WD,Normal,230000
1135,30,RL,50,6305,Pave,NA,Reg,Bnk,Crawfor,Norm,Norm,1Fam,1Story,5,7,1938,1950,954,0,954,0,2,1,5,2007,WD,Normal,119750
1136,20,RL,NA,11500,Pave,NA,IR1,Lvl,Edwards,Norm,Norm,1Fam,1Story,4,3,1957,1957,845,0,845,0,3,1,5,2009,WD,Normal,84000
1137,20,RL,89,12898,Pave,NA,IR1,HLS,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2008,1620,0,1620,1,2,1,6,2009,WD,Normal,315500
1138,60,RL,NA,9240,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2002,1055,1208,2263,0,3,1,7,2008,WD,Normal,287000
1139,160,RM,21,1533,Pave,NA,Reg,Lvl,MeadowV,Norm,Norm,Twnhs,2Story,4,6,1970,2008,798,546,1344,0,3,1,6,2009,WD,Normal,97000
1140,180,RM,21,1477,Pave,NA,Reg,Lvl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,4,1970,1970,630,0,630,1,1,1,3,2009,WD,Normal,80000
1141,20,RL,88,13125,Pave,NA,Reg,Lvl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1957,2000,1803,0,1803,1,3,1,8,2006,WD,Normal,155000
1142,60,RL,NA,9130,Pave,NA,Reg,Lvl,NWAmes,Feedr,Norm,1Fam,2Story,6,8,1966,2000,800,832,1632,0,4,1,7,2008,WD,Normal,173000
1143,120,RL,34,5381,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,Twnhs,1Story,6,5,2005,2005,1306,0,1306,1,1,1,5,2009,WD,Normal,196000
1144,60,RL,86,11839,Pave,NA,Reg,Lvl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,1532,797,2329,1,4,1,10,2008,WD,Normal,262280
1145,20,RL,80,9600,Pave,NA,Reg,Lvl,NWAmes,PosN,Norm,1Fam,1Story,8,5,1981,1981,2524,0,2524,1,4,1,9,2009,WD,Normal,278000
1146,20,RL,NA,13680,Pave,NA,IR1,Lvl,Edwards,Norm,Norm,1Fam,1Story,3,5,1955,1955,1733,0,1733,0,4,1,8,2009,WD,Normal,139600
1147,60,RL,85,16056,Pave,NA,IR1,Lvl,StoneBr,Norm,Norm,1Fam,2Story,9,5,2005,2006,1992,876,2868,0,4,1,11,2006,New,Partial,556581
1148,20,RL,57,9245,Pave,NA,IR2,Lvl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,990,0,990,0,3,1,5,2008,WD,Normal,145000
1149,20,RL,100,21750,Pave,NA,Reg,Lvl,Mitchel,Norm,Norm,1Fam,1Story,5,4,1960,2006,1771,0,1771,0,3,1,9,2009,WD,Normal,115000
1150,20,RL,60,11100,Pave,NA,Reg,Low,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,930,0,930,0,2,1,6,2010,WD,Abnorml,84900
1151,20,RL,73,8993,Pave,NA,IR1,Lvl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2007,2007,1302,0,1302,0,3,1,6,2007,New,Partial,176485
1152,20,RL,103,11175,Pave,NA,IR1,Lvl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,1316,0,1316,0,3,1,6,2007,New,Partial,200141
1153,60,RL,100,9500,Pave,NA,Reg,Lvl,NAmes,Artery,Norm,1Fam,2Story,6,6,1964,1978,1127,850,1977,0,4,1,9,2007,WD,Normal,165000
1154,20,RL,68,8562,Pave,NA,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,5,6,1957,2002,1526,0,1526,0,4,1,7,2010,WD,Normal,144500
1155,60,RL,90,11367,Pave,NA,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,1091,898,1989,1,3,1,7,2006,WD,Normal,255000
1156,20,RL,104,11361,Pave,NA,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1976,1976,1523,0,1523,0,3,1,7,2008,COD,Abnorml,180000
1157,120,RL,43,7052,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2005,1364,0,1364,1,2,1,6,2006,WD,Normal,185850
1158,60,RL,NA,29959,Pave,NA,IR2,Lvl,NoRidge,Norm,Norm,1Fam,2Story,7,6,1994,1994,979,871,1850,0,3,1,7,2009,WD,Normal,248000
1159,60,RL,96,11308,Pave,NA,IR1,Lvl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,1130,1054,2184,1,3,1,10,2009,WD,Normal,335000
1160,50,RL,NA,11275,Pave,NA,IR1,HLS,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,1932,1950,1096,895,1991,0,3,1,7,2007,WD,Normal,220000
1161,120,RL,41,4920,Pave,NA,Reg,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2001,2001,1338,0,1338,1,2,1,6,2010,WD,Normal,213500
1162,30,C (all),120,18000,Grvl,NA,Reg,Low,IDOTRR,Norm,Norm,1Fam,1Story,3,4,1935,1950,894,0,894,0,2,1,6,2008,ConLD,Normal,81000
1163,190,RM,85,13600,Pave,Grvl,Reg,Lvl,OldTown,Norm,Norm,2fmCon,2Story,5,5,1900,1950,1422,915,2337,0,5,2,10,2007,WD,Normal,90000
1164,30,RM,50,6000,Pave,NA,Reg,Lvl,OldTown,Artery,Norm,1Fam,1Story,6,6,1925,1980,1103,0,1103,0,2,1,5,2006,WD,Normal,110500
1165,20,RL,NA,11000,Pave,NA,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,1154,0,1154,0,3,1,6,2009,WD,Normal,154000
